ID,Section ID,Section Name,Section Name Arabic,Attribute ID,Attribute Name,Parameter ID,Parameter Name,Mandate Level,Value Description,PE,CE,SR,PR,PF,Website,Mobile,EServices
525,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.12,Auto / Rule Based Actions,M2,"To provide rule based features, if all conditions are met, to verify, and approve Service Requests.

Only in case of exceptions by different configurable conditions, services requests to be forwarded for manual processing and intervention.",,,,Y,,,,Y
526,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.13,Services Fulfilment,M2,"Entities must fulfill the verfied and approved services requests. The fulfilment details must be captured against a service request. Only post fulfillment, the services to be closed.",,,,Y,,,,Y
527,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.1,Services Support Information,M2,"Entities must provide the following:
1. For general complaint / enquiry - A service Helpline/Hotline
2. For transaction enquiry 
a. If services are supported by Govt Contact Center: Link to 109 GCC, Widget of 109 Live Chat Window, Widget of 109 chatbot
b. If services are not supported by Govt Contact Center: Phone number of service helpline must be provided",,Y,Y,,,,,Y
528,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.2,Eservices Support Request Registration,M2,"Any enquiry of support request related to a Eservices Request, should be addressed either by Agency Helpline or Govt Contact Centers. For each enquiry or support request, a case for the support request must be registered and should be managed as unique cases.",,,,Y,Y,,,Y
529,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.3,EServices Support Request Search,M2,"Should maintain all the Services Request Support cases, and provide feature to seach and sort through support cases. ",,,,Y,Y,,,Y
530,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.4,Eservices Support Request Case Assignment,M2,Should provide features to assign support cases. ,,,,Y,Y,,,Y
531,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.5,Eservices Support Request Case Tracking,M2,Should be able to track the different status of Services request support cases. ,,,,Y,Y,,,Y
532,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.6,Eservices Support Request Case Resolution,M2,Should be able to add resolutions and case details to any Services Request Support Case,,,,Y,Y,,,Y
533,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.7,Eservices Support Request Case Closure,M2,Should provide features to close a support case. ,,,,Y,Y,,,Y
534,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.9,EServices Support ,QGES-3.9.8,Eservices Support Request Case Feedback,M2,"Should provide features to capture feedback for the support case resolution, including feedback and suggestions.",,,,Y,Y,,,Y
535,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.10,Knowledge  Base,QGES-3.10.1,Services Requests Knowledge Base,M3,"Entities to maintain the knowledge base related to Services Requests, Verification, Processing,  Full filment, Feedbacks, Escalations, and Appeals. ",,,,Y,Y,,,Y
536,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.10,Knowledge  Base,QGES-3.10.2,Services Support Knowledge Base,M3,"Entities to maintain the knowledge base related to Services Support, and Resolution.",,,,Y,Y,,,Y
537,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.1,"Description, Transport & Protocol Standards",QGES-4.1.1,Description Language,M3,"The syntactic description of Eservices shall follow WSDL Standards

The standards shall also support for:
- ADS (Advertisement and Discovery Services Protocol)
- SDL (Services Description Language Protocol)
",Y,,,,,,,Y
538,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.1,"Description, Transport & Protocol Standards",QGES-4.1.2,Service Publishing ,M3,"The syntactic publication of Eservices for systems to identify the Eservices should follow UDDI Standards

UDDI or compatible publishing protocols",Y,,,,,,,Y
539,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.1,"Description, Transport & Protocol Standards",QGES-4.1.3,Service Discovery ,M3,"The systems should be able to discover services that were published described by SDL equivalent.

SRL (Service Request Language) or equivalent that are able to discover eServices described using SDL",Y,,,,,,,Y
540,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.1,"Description, Transport & Protocol Standards",QGES-4.1.4,Service Invocation ,M3,"The syntactic invocation operation that allows to invoke a service at system level.

SOAP and
the emerging W3C XML Protocol (XP)",Y,,,,,,,Y
541,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.2,Quality of Services,QGES-4.2.1,Transaction,M3,"Transaction Systems shall follow technical standards that works in open environment where transactions can span hours or even days.

Systems to follow XAML/XLANG/Equivalent standards
",Y,,,,,,,Y
542,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.2,Quality of Services,QGES-4.2.2,Security,M3,"All the business related eservices Shall use encrypted communications with authentication

Systems to follow HTTP over SSL standards
",Y,,,,,,,Y
543,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.2,Quality of Services,QGES-4.2.3,Reliability,M3,"Systems should maintain QoS goals for throughput, response time, cost.",Y,,,,,,,Y
544,QGES-4,Eservices Technical Standards,المعايير الفنية للخدمات الإلكترونية,QGES-4.3,Data Standards ,QGES-4.3.1,Data Standards and Payload,M3,"System should support interoperable data standards

Should follow dictionary defined XML, or JSON standards
",Y,,,,,,,Y
545,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.1,Services Monitoring,QGES-5.1.1,SLA Reporting,M2,"Entities shall be able to report SLA / SLM Parameters.

Should report parameters such as:
- SLA Breaches
- Ageing Reports 
- Failures and Rollbacks 

",,,Y,Y,Y,,,Y
546,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.1,Services Monitoring,QGES-5.1.2,Services Dashboard,M2,"Entities should also be able to provide dashboards on critical QoS Parameters 

Such as but not limited to:
- Requests by channels
- Fulfilment breakup
- Throughput
- Avg Response Time
- Customer Feedback
- Support requests
- SLA Performance 
",,,Y,Y,Y,,,Y
547,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.1,Services Monitoring,QGES-5.1.3,Services Reporting and Audit,M2,"Entities should report the Services Quality such as:
- Availability
- Downtime 
- Transaction Failures
- Rollback

Entities should provide audit reports on services quality.",,,Y,Y,Y,,,Y
548,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.2,Services Lifecycle Management,QGES-5.2.1,Services Registration,M2,"For a service to be launched, both semantic and syntactic description needs to be publish. So, will be provided to the Service Broker Authority, in the Hukoomi Portal team, along with Checklist and supporting documents.
",Y,,,,,,,Y
549,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.2,Services Lifecycle Management,QGES-5.2.2,Services Marketing,M2,"For the service to be marketed in the portal, as news or banners, such content shall be provided to the communications team, for publishing in the respective sections in the portal",Y,,,,,,,Y
550,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.2,Services Lifecycle Management,QGES-5.2.3,Services Decommissioning,M2,"In Event that the service has to be decommissioned, the Entities shall provide the semantic and syntactic details to the Service Broker Authority in the Hukoomi Portal team, before unplugging the services at the Entitiy end.",Y,,,,,,,Y
551,QGES-5,E-Service Management ,إدارة الخدمات الإلكترونية,QGES-5.2,Services Lifecycle Management,QGES-5.2.4,Periodic review,M2,All eservices shall be reviewed at least once every three years to stay relevant.,Y,,,,,,,Y
552,QGEP-1,E-Payment,الدفع الالكتروني,QGEP-1.1,Online payments ,QGEP-1.1.1,Credit card payment,M1,Master card based MIGS (Master card Internet gateway services) is the current accepted payment method,Y,,,,,,,Y
553,QGEP-1,E-Payment,الدفع الالكتروني,QGEP-1.1,Online payments ,QGEP-1.1.2,Account to Account payment (Debit card / Account debit),M1,"• Account debit – This allows for large debit transaction (i.e. customs payments) 
• Card debit – This allows for smaller debit transactions (i.e. VISA, Traffic fines, Healthcard etc.)
",Y,,,,,,,Y
554,QGEP-1,E-Payment,الدفع الالكتروني,QGEP-1.2,Offline payments (Proposed),QGEP-1.2.1,POS based payment,M2,"The POS based payment should trigger MOTC payment controller that generates a payment receipt, provides centralized payment tracking and also leverages MOTC communication services. This should be triggered at the application level upon receiving payment confirmation from POS systems",Y,,,,,,,Y
555,QGEP-1,E-Payment,الدفع الالكتروني,QGEP-1.2,Offline payments (Proposed),QGEP-1.2.2,Other banking instruments,M2,Other banking services based payment should be triggered manually by a back office user and can be used for tracking all secondary payments like bonds / tax obligations etc.  ,Y,,,,,,,Y
